Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
75245.465435631,8.16782035008794,7.42009954823741,3.42,37410.6699282623,1562887.22451996
76076.1062977234,5.77170439132769,7.83193221462219,3.3,45327.5755129964,1567859.07278121
81464.8649409243,5.5626791780502,7.71742188286783,6.28,45712.2519377487,1593331.70871016
57094.7814871944,6.89304357751487,7.11879127227347,5.19,30878.9992720847,1079408.59498223
74692.8951399705,7.62496863323171,7.84090584369652,3.23,58221.9769865204,2001910.21599521
75916.3039982835,5.46252044627422,7.29836738797095,4.14,52072.3567614702,1686562.16857339
47129.0981499794,6.02205013444349,7.03569584843221,4.21,34721.1628078736,779962.101021505
62317.0873532178,4.33348918378338,5.57527637337644,4.18,36075.8057942276,685355.416806434
57576.0539515579,4.24260315775954,6.51458026480104,3.4,28653.5947072676,634218.44082844
77481.7083472585,5.68824298325482,6.46380818026249,2.24,30735.5955409333,1153680.146028
75408.3586209423,5.03565945954752,7.70018956189636,4.02,33003.2598469885,1235226.47783271
73739.8475445503,4.68900891195895,8.24452347586037,4.16,38988.127974933,1423125.54126977
69327.7024593916,7.53365594098285,6.90415635090982,4.34,31948.9365936462,1550181.07452172
96550.9988832457,8.20387879664196,5.26630678953354,3.22,25707.0765799055,1740719.10656986
84487.832303552,5.83555480383194,5.62252205198783,4.29,41764.6631997103,1685967.64821564
53338.989167718,4.48999119774397,8.17273070274214,6.41,45234.8183496611,858088.718786957
78747.6955730022,6.48850338886366,7.61696684008861,5.28,48614.3324520808,1785374.29206076
73477.9764208763,4.70520546492077,6.23799062327554,3.44,46610.6153315757,1113782.46786715
81159.7939986621,4.60036809353681,6.00076932661142,4.49,40861.615420244,1182887.99732135
73294.4614650769,5.70309308568991,5.73442055566496,4,32253.0180182558,1151128.91546005
60946.5911163093,7.21032499793322,6.92955257510662,2.17,39660.6712978058,1420070.02039984
53793.176476815,6.46126065096604,6.80089466333647,2.3,43458.0017739392,1047280.11187094
65480.3066005481,5.5810426234471,6.69072862041416,2.24,35056.7510173281,860804.446047329
66987.5103672162,7.87200637301942,5.97916522133322,2.34,26672.0777750998,1314635.68969845
66626.5396448812,4.62390976419237,6.33530310178936,3.39,20257.7903629577,518831.470632777
63445.8643627519,6.94352913987906,7.85275968792915,5.49,46462.3134782772,1510883.77735139
50935.9592309389,6.60677510160472,7.32666555445068,6.14,44128.2009614659,988123.755340017
74085.9207994486,6.26348879751783,7.57410260620524,4.22,49674.4334012072,1490904.56251066
64410.6799888802,6.6677657152263,6.13795450731665,2.31,47477.0052117375,1306349.9922859
66710.0243044197,7.41690766257296,7.19871569472986,6.15,34238.4927003345,1628490.7929731
43940.8713636473,7.24393300207168,6.65796450480475,2.23,23999.0785745135,547918.326378185
69313.969716979,4.64525948401222,6.73400687901534,3.29,30418.6818899274,946821.336945867
66398.4035973471,5.46346549674007,8.8123172689941,5.48,25841.5294104182,1074369.77671782
67136.0754986823,6.21848667624737,8.40888901167824,5.17,31846.2533591585,1468752.65742698
66547.0164536245,5.84609529951503,6.8472981099425,4.13,27850.822901482,1094879.77349138
72472.3667357878,5.80187861359568,5.37496162236137,2.45,19745.4927889164,754960.552840505
82958.0197388944,5.22596955027441,6.82823189797484,4.15,43015.0927376821,1578760.80839776
88968.5217322151,4.90832952611335,7.01409756069664,3.01,34751.7369527428,1433006.64542144
83417.2441163472,6.65843497785165,6.29462728748187,4.09,34922.2537244758,1794014.29785499
68613.0093343168,6.97960966392191,7.41532023401803,3.49,31936.442353739,1373022.24441616
68527.3354994118,4.21294737307034,6.2431160270445,2.07,38852.6804589745,961311.729173775
78818.7148515407,6.34063685965219,8.67226397097411,3.01,20631.2978123372,1398466.62782412
76948.45079536,6.44787434455719,8.68082468466516,3.01,33189.8003120984,1676172.30485552
56315.3515750161,5.0649753337926,8.70823944606269,3.46,40985.4771960678,899466.574924012
84898.796490549,6.85331022741764,5.05585786091326,4.16,46066.868846838,1658695.14128309
54094.8519401195,5.97738250315527,7.50127507771755,6.03,29371.0337140488,785460.697666195
68661.2474636284,5.00116315521717,6.38266835135691,2.08,25431.3978059167,895441.022143891
87062.4574095543,6.69844164171301,6.94535308793061,2.31,15007.7728641373,1442674.18455225
82093.5591102357,4.98832096500102,6.7800715877693,2.43,30644.2358948153,1324022.02462432
58521.8962841428,4.7505357365229,6.85417462058474,3.46,44423.4986851153,671671.714490388
71117.405948473,4.7092944204983,5.95927226830688,4.23,43998.0635059291,1065953.37600666
76888.2524641715,4.83120440282943,5.80519322762808,4.47,40974.1520486144,1124800.01225774
64608.2223077666,4.05700739977707,6.382472030133,4.43,36947.259039665,697840.567477149
60555.0396323339,7.32976505937624,8.07188873948049,5.12,46257.1237864275,1646565.05362133
80980.2605730432,5.42822705902598,6.67878757316337,3.38,37340.9829440334,1416648.29730638
69945.4617971012,5.52150156860457,7.44339488834391,5.21,25022.0988263625,1072891.08260679
56956.3441447411,6.48860940943779,6.77704281434809,3.16,57931.6732258579,1217320.7028266
59580.3316234131,5.40514156755647,7.31212465973818,4.03,38525.2392009526,1096173.16778533
75398.0768042056,5.95221521793163,5.28857279034884,4.42,42304.3177404458,1216307.1456612
79055.6521964399,6.94701582301073,7.5096793499361,5.39,41724.9092764427,1621035.90271747
68113.3112401759,6.30661102062491,7.20654256108806,3.37,44316.3848235738,1445804.83165148
90201.4046425448,5.53801884825937,6.01578779471467,2.38,35220.8619403723,1417957.98318174
44206.2102122634,6.35836710335071,7.30425428288483,6.27,23033.5483325818,677277.596588513
82748.7513637088,5.55475697226141,7.99904764255397,3.04,20152.1696139001,1410814.98469241
78933.4959218746,6.84416413634711,7.41630715181828,3.15,28675.1904257337,1520371.00751546
55833.7019878949,7.34387631031582,6.73281182846977,3.28,37838.8663301386,1086716.79570865
73853.7037625543,6.18981934803732,7.84287489273873,4.01,34823.6050308527,1647216.59366445
76956.4914488372,7.20001600001326,6.41219784154065,4.39,23867.325980276,1203623.84084199
72682.7579571568,6.54449192697029,8.50234325465284,3.37,45348.5587491485,1715743.40913606
64188.5253980342,7.24488030200559,7.08983177232931,6.3,34211.2969600078,1267714.14922672
83656.4893081539,7.55356891445082,5.45714584907803,3.5,42841.741622874,1564563.568069
53793.2805910039,4.56745043616979,5.19325948804974,3.32,37683.7458230712,628870.345640628
89910.7516428981,6.22527927747815,5.66213968398796,4.45,37517.8830448242,1534156.31108012
64105.6060123342,6.09928671416492,5.28932728336713,3.31,42938.1623313848,1041896.85105749
60075.8906134299,5.28492649739552,7.60409212903798,6.21,30394.8870394018,950121.562106524
72331.6785355405,6.73334159661337,6.63359872108997,3.38,34718.0729250019,1377275.17877252
42969.6593926912,6.29550099518593,7.88550735335406,4.38,29594.0898634188,777733.613421843
48418.2523352334,5.85553070554954,6.1101078411458,4.04,41513.3994151908,702321.752321421
57880.6444098052,5.79635767842625,7.27229441397968,6.02,20255.9802973354,846052.911198368
74992.1553322472,7.03432028245012,7.71610033276226,6.12,30885.2032149444,1390870.09547553
54203.3008248379,7.29833730715522,6.20428686471262,2.49,60388.3442475203,1394900.98458356
70632.6072227772,7.2940853025706,7.15844946734887,4.17,45919.2611588088,1779858.27425291
86051.087301,6.04851662433693,6.19670357345125,3.26,49475.6712060101,1754866.39547833
72630.0094041894,5.73789571799655,4.71106043058696,3.03,45888.8742310653,1160397.82173002
61821.940438369,5.73863803412151,8.07667453140381,4.29,19123.4195435985,808373.703016121
70754.596884034,6.48533323134878,8.18318382453799,6.33,25442.3972810929,1277172.47577458
62840.1904739253,6.38936352861812,6.00230486829486,3.33,35658.6926799812,1026126.58382677
54259.4760522205,6.0643848052565,5.49174609998239,4.31,26482.1606828334,469016.247807877
56060.9004317648,6.15614563699558,6.66953170619357,4.26,42461.3154416023,962551.037140192
86401.8938122296,5.74415236132802,5.83379970878799,3.36,38799.4323195174,1385749.14134865
73466.7718336122,6.34169152332432,7.69766585555222,6.28,43108.0199902874,1605398.57199998
70817.3983121326,5.64171405224641,7.74434561036951,5.08,33597.4976464735,1196254.11806773
79661.1640926402,6.73930537343648,7.50376852903153,6.23,44099.7489785803,1879797.71973934
61506.594774774,6.4110618949524,6.70105938530292,3.13,53962.056327183,1271752.43195011
78114.4213336396,7.5700456631167,8.4239781742776,6,41831.0411173449,1876746.48662779
73779.093077671,4.84791909522969,6.50254083114821,2.46,40935.0624575249,1109586.41119452
78705.9098742282,5.19346866869329,7.60902143643446,6.21,40204.5204649923,1560270.48520998
83145.0857131452,7.19097556771264,9.30990162193373,6.17,7360.29519126363,1572814.86323339
63232.94006674,7.35060142411897,7.26295010203801,4.24,33637.9554127614,1465223.50941289
71560.0198890067,5.68570717495443,5.77634312212661,4.12,40311.2762578424,1049672.24860723
79310.3619767847,4.24743399868096,7.51820432510561,4.38,43982.188957253,1231157.25514744
56290.3212914761,5.76559975576871,7.11202410713691,3.21,27648.7233947835,854812.257955429
74526.4985245923,5.67968928100258,7.0021640624092,5.48,32518.4844889212,1250494.73970569
61467.749625156,5.27057306677423,7.38290194957812,5.35,38816.1358205889,962183.802997496
73658.1167403505,6.0997120459621,7.92538740134359,4.16,57646.3914966296,1864670.07406907
56743.577975079,5.25134207115767,5.12912055199554,4.14,23889.1566335708,577104.814915664
63582.9760617273,4.79785632546091,5.87252443501237,2.16,52070.8963757392,1016187.10365218
78358.9484496204,5.25815974513813,8.10209593501585,6.19,40591.3252219059,1492965.73346575
82743.5093061949,6.51438210248499,8.13747486178411,5.3,41859.0724000088,1811265.52321561
61877.5490649008,5.54602879294379,6.80188746459085,3.25,28604.9436751465,1083745.37180877
59963.914040483,7.36929722478672,6.44274192376578,3.23,39170.308058726,1292979.36481196
58099.537119267,6.75824833320088,9.14879884062319,4.41,27063.0878088073,1155513.1752
75054.7534723393,6.28269330298352,6.4028439073374,4.25,37179.3505738529,1294069.53250348
79163.7786217306,4.11266085012577,6.92261831445905,4.39,31514.4433847454,1159147.10911951
69442.4453873234,5.96703589473145,5.58097993783044,3.19,56984.1452472316,1469561.6746954
76181.2075226123,5.47930942572236,5.31380186584813,4.27,22850.0337578862,988746.420586732
56799.0740589045,4.86142875088987,4.49911997438971,4.23,52875.0649640871,774491.653288187
52511.6543462468,4.57988493906277,6.5612204739514,3.3,24612.987243149,325195.942832421
86362.7833979997,5.8000307819013,6.769325784634,4.47,34050.1299189216,1477595.99924808
74230.5179607262,6.47166202610049,7.3640073683965,5.09,19108.5348566728,1483808.33683067
80793.4209075752,4.36559687272797,7.06046765045709,4.41,25377.5617557638,867444.704868106
72618.5384619247,5.16057411647108,7.64012721009324,4.46,37345.9117229106,1420858.82358582
48662.299282522,6.31049321534904,7.19563547061651,6.46,29002.0960979991,680982.768822196
71277.2684292701,5.41187741492985,6.28657947944278,3.17,36325.7876180926,996996.355385566
80285.6812476344,5.74993613137953,5.21193397569182,3.03,48633.8294271562,1439028.52098902
62681.7980907737,7.34125406064444,4.12527808952913,3.01,17454.4552171274,796910.711181931
65673.7513636956,5.68986724439435,7.34678977445267,6.27,32367.4463751618,1166158.18468767
64426.8658942362,5.50401249268603,8.95017903929667,3.31,18214.3140499687,1055548.67577611
83801.8200625116,4.88815002578304,8.70737952087405,5.39,33184.5515813295,1642051.83170587
87638.1156526823,6.34700837286535,6.95377053618745,2.45,34109.2442561318,1734239.1383592
69179.700409019,5.42477368769771,6.08347966974804,3.25,36323.6944505808,1193519.5083806
77540.8941918078,3.00471683624302,6.53085766715667,2.02,21671.5141408259,555755.656794751
67612.4920343251,5.35280882585213,7.47435263638201,5.05,40272.3656451686,1244631.51935826
73180.6733709508,6.24189880634176,9.11858864428594,3.33,43144.7149275255,1768036.33407653
75786.3492438121,5.17437333483079,5.92240850922078,3.1,36352.3513303864,1047452.50808135
68294.3075274594,5.70686988611219,6.45779231848476,3.5,21770.6735591443,1038330.03895894
57684.526686412,6.40213341335214,6.05324040786111,2.16,31033.023111171,895600.423741341
71701.8418033878,5.89795433633515,7.5170913886067,6.11,27610.387634852,1352018.25350338
68259.1603395009,7.14407816624465,8.09221530869911,3.11,17861.3173129999,1128045.10478803
70972.2405088818,4.75843789896943,8.05048708709096,4.3,45696.8747262989,1268570.80851876
71307.9029872248,5.33521450763908,7.50827158478207,3.42,27619.1630887975,1061517.70945388
87626.9434752677,6.58861347954571,7.60887304128472,3.15,36654.4634648386,1724733.02481748
66651.600298297,8.0426610571304,7.14590497150663,5.46,46165.7006264118,1660975.17147367
68600.0416047934,7.89203909878153,8.06970221076187,3.09,39091.2182336142,1797621.2204361
67846.0486558923,5.37970485125291,6.10386333485824,4.15,27442.0961575983,879511.196447479
63345.1873840982,7.56413962357826,7.282044028733,3.13,41461.9469270524,1565151.54520208
66262.1925252374,6.29229420554061,4.92368115227659,4.23,45055.2400999024,1199128.40356446
73659.103452964,4.6620165265344,5.08021516884955,4.47,39575.3890853988,651787.970518006
60904.4507304533,4.03577660340173,6.47694199412989,2.45,33078.1499599049,586381.547325308
63543.588048641,6.4067342594855,5.56704846788272,3.45,44541.6460516745,1151741.15459096
67582.8441369066,5.63989179929143,8.0137454034805,3.04,41529.6954047153,1279051.66941566
54841.7645868193,5.25491668035197,5.66365785974372,2.15,31196.4780127855,585531.238099097
69657.3627906803,6.35233225056259,5.36880436014237,3.08,29973.0935647532,884227.209874942
66369.750981831,4.26897622979861,7.39906648878475,6.41,18683.5350550926,796666.122432184
68785.854736466,6.15006146429936,9.50752747400319,4.11,40634.9490211048,1624842.12377978
61306.1181258809,8.47227981779518,6.18166433361138,2.05,37252.719999893,1559997.15107147
54850.7417727436,4.61591791102565,5.54813981618161,3.2,38390.6714884558,615506.80108119
71795.8583290701,5.60250611204168,7.99729056526907,6.45,49773.19509196,1533492.79655965
69676.5965146663,5.47706487521348,5.89354373423154,3.14,31727.3643832928,1239940.04216681
55815.5687238679,7.15159118504288,6.0029382151947,2.35,42961.7641970531,1308465.24004301
71332.5530261133,6.26235526659861,4.56515529787896,4.04,49628.4147084325,1430813.41289062
61951.170435202,6.06518367119033,7.43863333968043,5.43,31521.2757099393,943404.239041259
57855.6913556536,5.18438251290738,6.56836592821079,4.06,40581.7593164142,938420.784561004
66706.0745341579,5.71178572233352,7.89036705277331,5.13,38981.0440285777,1206393.18149953
54890.1032973349,5.28980366664425,5.53209195477758,2.03,32642.0374372051,481391.643321967
61666.4994260851,6.08920169499562,8.13836952637956,3.17,24865.9850528018,1144641.81945445
75435.4242464136,5.58926246453204,6.89014614947781,3.46,22637.4851363661,1028636.42287051
61682.9994820992,5.97347260281542,6.28861141774087,4.38,29674.0323646694,856931.528435322
68211.2895149218,7.93358355686141,6.97012717904628,4.28,40808.9887836796,1742566.00604802
75282.4480122015,7.14907622226671,7.48460838277858,5.36,28385.5025318824,1617114.94397038
67143.7504540414,5.7956854181382,7.87753379406461,3.06,32715.6607385266,1364029.16836528
68974.102870444,7.82009464447966,6.80793755368011,3.13,31832.992620287,1702526.05634649
69845.2381867603,5.5917882542299,7.73660601876359,6.1,37014.0210385256,1375105.34592206
74475.5448068451,6.19198934166725,7.88384041091378,5.23,21149.0072483347,1174779.15776156
70219.6903702048,5.70724724225416,7.60949936079191,5.01,28553.8154830904,1126778.41430529
64455.7791023625,6.15245587121008,7.42579578784371,6.14,29066.2178056774,1095727.67258837
42940.1389392421,4.23806560180366,7.8127246964542,6.36,45709.1170903872,680418.724012269
66490.8332692614,6.53936158979457,7.9511565369174,5.46,33650.093836883,1506798.75490831
64261.8285570268,5.69552198998019,6.61283033924647,2.22,41190.5463663941,1185935.64136597
85207.4250548493,7.03150131982067,7.34530787055434,5.31,40946.0708456347,2024121.46147324
76268.0927387016,6.37704281652315,9.00204487922386,6.1,25978.8952311585,1562842.63809466
69918.4418550426,6.93182995402199,8.31098646322819,4.13,54346.752338162,1851065.49687777
51144.8509024324,4.19162174414721,6.70186913075377,3.03,18277.6013642631,287307.583688923
72583.2533377928,6.52182103734481,5.77361881354049,4.49,21768.3210455249,968280.518123823
58182.0608698036,6.05290985942939,7.8719965028547,5.29,17668.9519822224,880084.700447872
85952.4931572611,7.20581716762842,7.06625423647963,6.2,24222.4709108478,1685368.16422505
79801.7573419712,6.31397175596022,5.51971743790442,2.39,33579.9132982052,1169547.52118279
67922.6048254093,7.30919187947401,7.3709926834884,3.2,35447.9212087733,1613814.87549154
46062.7542664558,7.84010814871333,6.21533595735542,2.45,28288.33249174,675919.681557083
83658.6609932972,6.15282920741416,6.69087486755077,4.47,42647.8696647052,1688642.67854484
58299.8260260314,5.03756281610783,7.00268586878019,4.03,31675.2675324342,868435.27500904
62342.8471835482,6.50608330325196,4.66625958342382,2.47,38010.3727387493,823941.922058669
44328.2562966742,5.64495179763458,6.81380875511698,2.06,20820.2413691089,601007.351160467
73470.9331619668,5.72250928282862,6.16921491100163,3.47,32855.5056984798,1144901.26579313
64438.1091528418,6.08479283135342,6.46496733582723,4.43,40538.9612390412,1069827.80663915
54516.6319844347,7.12341123106129,4.32193866439422,2.32,51298.9503996959,944491.039555213
74182.5057747928,5.43240239674068,7.22455156562656,3.14,14659.994260598,790721.367789905
43800.291967765,7.36452195490003,6.99074474631118,2.17,34184.9658712033,809486.70992795
50703.152915801,6.09681314630693,7.78481785700539,4.49,26324.2078653581,743393.347341426
81721.605824645,4.3958410220193,5.85590120951256,4.44,40454.8189453251,1130293.59670348
74455.4420276164,6.71832818127695,6.98639502009597,4.5,62449.9738477063,1867050.53612898
61634.0357994755,5.74825477645236,6.86779280769882,3.49,46857.4702658025,1043548.60910841
47634.1921758756,4.00573108353628,6.78413109858977,3.25,51505.7116761941,646198.224523062
81093.2314985121,6.60354875898248,6.56498096171745,2.4,38473.1277330377,1656401.83715277
50571.4064683828,6.92527568231897,7.9464930407177,6.12,40913.3048295618,1214563.15021878
69799.5498819993,3.63489742321332,6.64110866400525,4.46,17217.2168160553,578396.221470279
80955.092336067,6.72847183500299,6.51138951089227,3.28,29431.8068655606,1344651.57387119
99317.8231454004,5.4958609911496,7.18272143989145,6.03,50350.3522915757,2219724.16179302
53510.2443460843,6.03312343909703,5.61579805027967,2.45,22977.9153850924,565680.552807154
77755.5397025914,5.7185404336878,6.89178969877135,4.36,22239.2839794071,1091928.61553074
67726.1929175895,5.841467063095,8.41641354725316,6.37,37158.7383733854,1229702.94836407
46135.2478632822,5.65634348606392,7.30347499743338,3.47,39232.2249137469,615144.898641351
77089.6536623988,6.12281620034472,6.26559247554175,4.38,46740.8867177092,1469237.20519252
88850.4760205459,4.78356721381907,6.1591829595977,2.38,26565.334333758,1205212.29198472
61828.0325607126,7.12928645452774,7.03545074603493,6.24,43068.2288060752,1377430.07217033
70553.463673198,5.57757004444489,5.93854233494319,4.38,43538.2959699326,1037382.57710349
65220.104515055,6.86526490743605,7.45566064324621,4,22585.2361960497,1073857.06875908
77932.566395061,5.94255213344494,7.12330688681567,3.41,29085.1357888895,1448081.25117198
54341.15380187,3.75390683345421,7.15711984548633,4.19,30542.2122525606,437436.138203199
70850.3999198379,7.30678512388826,4.20962042508193,2.14,33845.6469496064,952912.201246123
68482.9103624183,4.94984516384429,7.53669095878281,4.26,37366.8598042486,1123991.97728077
67006.3622043569,5.70638929053329,9.2955312069254,6.38,34653.7981020665,1440897.41242886
81941.2229599567,5.88800515817596,7.38107669130812,6.16,41766.8575564079,1648201.72790493
71717.8693517318,7.10105392973868,7.62069094344619,3.08,27524.9559333415,1390990.84909224
80168.9111495063,6.15856884893914,7.90598399203127,6.23,24833.2985751472,1406437.68537389
73047.3258128978,6.45833470290613,7.51863611703706,6.04,47053.4590637508,1703880.21991408
76186.8472178808,7.41855342286624,7.4705575082445,5.02,30829.9059534338,1553459.36448355
50764.673432888,6.29287882438222,7.38372536701141,3.13,33577.0848119113,872595.09303358
72551.3697555359,5.04593244173769,5.61383427409831,4.48,39740.0639365101,1030324.918922
59981.1339843226,6.23657603846563,6.85280203038286,2.35,49620.3825684429,1194113.69374943
74521.1405217526,3.96639156648532,7.73146323287921,6.14,26251.8721711037,978103.619246416
77853.3161310918,4.1521526014571,7.11508003897123,3.02,38031.0726399828,1224186.695926
71684.0954872947,5.22937195444549,7.52144921076067,5.17,24555.3366787621,1062877.8829939
76223.5612557834,6.37162724838408,5.34221715799716,2.42,30165.3374452414,1023943.77512424
51654.2800974176,5.32771151208133,8.79127232044417,4.3,28197.6182193366,834599.939231945
60717.3982721775,4.40920919882692,5.30368666550151,4.11,42891.598943905,596350.350685955
69413.6133991272,3.1188016998245,5.3729922955212,4.39,43722.51676104,578142.470337988
78529.5276792569,7.06088768195057,7.63476167825055,5.2,23897.1162723556,1578087.13910409
71350.7762768231,5.80255412123965,8.78796508344629,4.38,29207.1602877467,1285098.69079136
70250.5687540925,6.40619169066046,8.10673876624891,6.16,35271.3646376237,1520263.75564127
54725.2028672943,5.57195761569524,7.22215271846093,5.15,26993.3572433119,722115.124273698
68508.3240617075,6.5352858797122,7.15159657123837,6.23,25290.4099361851,1085103.00297205
66789.1618059006,5.39003565362926,6.78334670564863,4.47,35735.3237107219,1037033.03862142
62087.4746430203,6.18250700276184,8.13509842119802,6.13,43013.7964827583,1316206.2465541
77345.472378541,5.40751462859392,8.24317847671157,3.11,26706.9110288678,1137069.30717901
52018.1646192233,5.31226801852968,7.83492557492122,4.07,60742.6348651914,1248689.60118709
87916.9096240168,7.73842251377229,6.91673534165426,2.31,32697.8788144568,1939603.13090402
44710.1834637004,5.40912831110547,8.95134440079724,4.06,56584.4138049957,1048800.65127554
44048.4566879235,6.87097179330314,8.217176714472,5.49,40942.5940086965,1028275.10392954
64201.5031721246,5.17468109004501,5.22012653177533,3.42,23252.1645888995,642646.438955851
80778.5735025557,7.579366476545,6.82250287166029,3.15,42462.0284111855,1812209.13661683
54407.0778496271,6.4023390971155,7.42394763056142,3.3,36707.9416330549,1139959.93274163
70594.1576640715,6.72745587737446,6.8447122738973,2.04,55601.0489373077,1673538.16868396
66357.8801699016,6.49722241027377,7.02867921810034,5.02,39575.9794662358,1324845.86327058
62141.6986053258,5.06059605925569,6.06368047340079,4.01,37463.8364758493,916717.604663817
83774.5432968638,7.70356614845147,9.65200392916341,4.23,37130.7968473186,2115010.70359761
39777.6069062085,5.804627225708,7.14771874207383,3.16,38725.4243031614,696014.467714888
83088.0696007441,6.45972994042448,8.72513863287056,5.17,40564.6388133443,2021310.79185988
52588.6836452134,5.26143225234203,5.05306588917368,2.49,32938.3556446804,253185.701508582
57818.7994106657,6.8556225764912,6.05193896348172,4.37,37984.1879818465,911247.817023832
81462.8628628642,6.11404351687899,7.06502829185824,4.02,31484.9551076104,1573288.81760129
74584.3739169023,5.72048180052694,6.41477456532627,3.36,46372.7450434357,1463383.48668297
67445.138410204,6.9805945872562,7.48690379404454,3.24,36419.170691458,1366854.24050653
61660.2722887953,6.9869384606381,6.26299166601286,3.12,50291.3599493581,1347904.39530069
74405.372570768,5.62307176496089,5.54684219603534,2.43,28304.9238619023,913397.0868819
71074.7994072846,6.80757325688759,7.29049555316436,5.28,44214.4936364119,1613414.23305073
77864.5148038587,5.11994104936975,6.92968649475139,3.4,25200.423945204,928563.821552372
70692.3729879497,3.909432708941,7.76345365404001,4.36,31027.5058293002,994654.409424787
72750.5647271539,5.90414662655064,7.30866400608132,3.3,45134.6534236785,1434144.26087246
76483.5855091299,5.23220399287809,5.45837994858801,2.01,54737.9266356087,1382787.32451313
74401.6991813254,5.26448776544389,5.41641027326369,2.16,26015.3838377372,962591.656576703
59378.4483795545,6.90536678014584,7.08508629118077,3.34,43306.3504188263,1373528.55819593
84691.7703133463,6.73379859101212,7.62409472376312,5.19,22216.7872138108,1558639.8810308
66832.3074482976,7.37495496908168,5.7935898119586,2.08,41344.5206040243,1533815.88230216
81947.8383197255,7.47006323530455,6.12290881836239,2.41,43487.5771198631,1791771.28924004
68342.2596717243,6.46450757428897,7.45932335046841,5.27,34530.7276320926,1274983.64807314
52941.7308515648,6.06437425752149,6.71871930792029,4.02,54294.7662118073,1176437.91898887
81785.7126551188,4.52107395067354,6.84785421567456,3.17,56712.0690159078,1530172.52484218
94494.384349053,7.24043377605202,6.70031571317989,3.12,31307.5214969045,1825858.25507054
68177.4047725709,6.46336227120176,5.62555516374282,3.48,23835.2864491808,974599.958764174
65893.4477340054,4.96847888281849,6.66531811521821,4.1,28173.7900217635,856261.615200036
71793.8682612636,7.32820143863021,7.42230475165778,6.08,53272.7924691535,1903533.08434939
90864.8774612647,4.84086172315256,7.34592520836457,5.01,39183.0322772685,1629640.53006749
62034.9806411321,5.82543314058451,7.87875675102552,4.29,29194.0040674298,1192672.33381805
75545.627325119,5.58601708325941,5.92913750783883,4.26,32614.3177436762,1068856.22674825
74852.7353798928,7.05215831333809,8.43300779116628,6.29,26120.6608940707,1535844.89615701
62303.1130178289,5.2317324114756,8.45427460900201,3.05,33711.724840987,1033155.32945701
71481.0349257194,5.18849193707128,7.15236108058462,4.32,45246.1741029009,1530013.44887133
80484.8700140277,4.50987999417219,5.77142232239739,2.3,28076.9793835646,1131225.75970326
84431.6733050791,4.438324285488,7.79307897910166,3.27,26124.4071575253,1347225.94466964
55707.3538226844,4.41672923474074,6.75637584188051,4.25,22588.5775383955,676738.715545212
81023.0174924844,6.51218697848294,5.65699370646587,2.36,30501.6478189277,1437755.77178573
72466.0805939282,5.83139066657638,5.67083293048093,2.01,12113.1147402006,744741.909251247
71663.2980100567,6.00708895038885,6.71029060768012,2.02,35315.0303523937,1230628.98596252
81881.607229426,5.25439875080253,8.9521516635837,4.49,62340.6400037924,1976170.08943393
85480.4372843538,2.79721495391294,5.18456892281346,4.19,47508.805339945,1033864.6352882
63753.8642402597,8.11233618887564,7.69474478892125,6.35,31347.6897841708,1558572.24327146
56935.3299573264,6.48997171820717,6.23425320873939,4.19,32965.935286347,849180.84599371
66513.8844479197,6.77840387964104,8.04449668011267,4.49,5727.48588526986,717661.556023205
72554.5359520095,5.44388196612051,6.82237699234206,4.09,36249.4058264856,1187090.94809357
69956.7518825611,4.98210150115153,7.86071849248926,3.17,35148.1649097958,1326946.72501395
65126.7030496506,4.14506888123722,7.31643647874664,4.05,47258.7599254372,1245785.05095909
71270.8420333305,5.42591641166237,7.69191433866877,6.28,40130.807938361,1331897.45684096
59124.1248785578,6.42017447689293,8.01699318516108,4.49,36442.9949825637,1472337.69921632
55383.0237769058,7.09864192837938,8.12094799961991,5.48,36106.368857051,1130221.29762571
52512.8423447112,7.37184425237597,6.21934520984312,3.35,25943.077603468,907462.451202018
77050.1805576829,6.2863643843505,5.94839209446633,4.05,47171.9103006096,1581817.40679672
73267.9002910976,5.80522032645862,7.38476364632581,4.48,44674.4671133603,1441576.84676066
58585.0960191711,6.42153207472639,5.61375244292254,3.36,28026.7828837959,820250.389465808
72770.1668559505,7.68041637690875,6.38769374048593,4.05,21357.0365293515,1293461.79788639
70203.6001769294,5.14830139556943,5.57335106928744,3.1,40588.5731052876,1288122.62434605
75841.487260937,6.2292265677296,6.04869188116956,2.09,48641.8017222932,1361007.56184712
73679.4040585409,4.81956956668063,5.66175950914262,4.33,42734.2432838673,1084427.09291032
72928.9658094075,7.77700568521879,6.11402723558155,2.46,38728.0434617069,1638094.53784797
64448.8199365913,5.91584606800786,7.77327047502806,6.09,21240.1528995281,1197437.34406811
52652.6523356408,5.68894304928757,7.21726847178312,4.06,34776.5859065039,928210.761532312
78482.228893448,7.03004324581961,6.64195418453806,3.33,28452.3148430131,1367619.92344288
68398.3624646994,6.60218741296861,6.86136959750627,2.37,49548.7187857531,1486401.32050969
73921.6355616579,7.54349199383616,5.88075323430719,2.04,36269.2329539063,1555510.3797599
71162.3812448045,6.68422331336179,7.22392145062099,3.4,39134.5547748572,1434240.3558561
61269.6744142864,5.42293600771429,7.72414782058495,5.12,36337.7552485461,981785.059153455
